1.559868331805608577e+01
1.514883989822120292e+01
1.476133863872329322e+01
1.391589263281457001e+01
1.327059902011712111e+01
1.286989743921231621e+01
1.230494435608330583e+01
1.182139864961242459e+01
1.149232115046519986e+01
1.098217218330281675e+01
1.032915505566397307e+01
1.014043703305968336e+01
9.908714824917616681e+00
9.235421906098457256e+00
8.956083460512425987e+00
8.621998890418163697e+00
8.564629830592762616e+00
8.067571790347409788e+00
7.655463388589370588e+00
7.272246535226072339e+00
6.429161185780364107e+00
6.054578957182340737e+00
5.720734736747352223e+00
5.612827765214033704e+00
5.336296807777598517e+00
5.041160165193276477e+00
4.794044710659592923e+00
4.764412221623000931e+00
4.501340862371698393e+00
4.346624966669483392e+00
4.227656254600732133e+00
3.972689413114072643e+00
3.817053380538053098e+00
3.500547070844867825e+00
3.487434395507848617e+00
2.919193116313620440e+00
2.668678586194764613e+00
2.530607163705572482e+00
2.217566350990600732e+00
2.186558885149337605e+00
2.140725914785823747e+00
2.086254620488935174e+00
2.071273733576163956e+00
2.052854380441712312e+00
2.033016564751008115e+00
2.019195525003711911e+00
2.007932023292332335e+00
1.999295201569734282e+00
1.913724056538889551e+00
1.891169313612948155e+00
1.870082687896926776e+00
1.859385213762734468e+00
1.810484424859675867e+00
1.647862021164556268e+00
1.610981119697275865e+00
1.598228475010334604e+00
1.555249793137975844e+00
1.548091770446282212e+00
1.527664988011011582e+00
1.368864274411285553e+00
1.289544525844179779e+00
1.287292152859463190e+00
1.254169829796292435e+00
1.066728782396186626e+00
9.024670720740222141e-01
8.986169838739449522e-01
8.936030352602760685e-01
8.885685187909505567e-01
8.003494685601775238e-01
7.906279255427489661e-01
7.846125330686682942e-01
7.818373982350153018e-01
7.672700637615358366e-01
7.633134138112510625e-01
7.552726181094415736e-01
7.529764510597738436e-01
7.482413643401073511e-01
7.447223129356321802e-01
7.424451341108175839e-01
4.448327044985506129e-01
4.432678848574714836e-01
4.260503130373979319e-01
4.215728100003403589e-01
4.173117246075493947e-01
4.042547731665998012e-01
3.981852783931560391e-01
3.869085273772569500e-01
3.400498403666215586e-01
3.349853939017407023e-01
3.288050887154943536e-01
3.272310776115227582e-01
3.186879741696352908e-01
3.053272061440023277e-01
1.053584608198205042e-01
1.019610612098845182e-01
9.460078583203163083e-02
9.298479235726644920e-02
8.755163065184171090e-02
8.461913986682434441e-02
8.059985926604934514e-02
7.985887555737831989e-02
7.867097653492119425e-02
7.729695947176662418e-02
7.645801968970808438e-02
7.621267232834690042e-02
7.382023080661370695e-02
6.258385529662922886e-02
6.224328684551310581e-02
5.738027247634044925e-02
4.757150461652243784e-02
4.494398302097812881e-02
3.930222392734784853e-02
3.808618032226770284e-02
3.641166329969375282e-02
3.617860316840201124e-02
3.480640922583760205e-02
3.446153916617856333e-02
3.200889373322076542e-02
2.711144887841748438e-02
2.675572683799880627e-02
2.400226979191361423e-02
2.348078548904327864e-02
2.322373723349084249e-02
2.270571945377572107e-02
2.259971658981483819e-02
2.246771466226599873e-02
2.240677059654955922e-02
2.212601109350178716e-02
2.209747040289946132e-02
2.203285341608515052e-02
2.186489873683074292e-02
2.165399081917574256e-02
2.147598554941696977e-02
2.132643870492015661e-02
2.129595302503875520e-02
1.984099096796258788e-02
1.973449088460548992e-02
1.971437508154073523e-02
1.781927463495589642e-02
1.773327288702596094e-02
1.578111915971347826e-02
1.571073777183431067e-02
1.547189680486131189e-02
1.520880693976078314e-02
1.515903999207697701e-02
1.513664969811322203e-02
1.509317436445191049e-02
1.502747485929893483e-02
1.496909991430017510e-02
1.473851643947023116e-02
1.455702726475858674e-02
1.450880396895286480e-02
1.446540770353465719e-02
1.446236026019791059e-02
1.376626903280048914e-02
1.372129185809772486e-02
1.364359806032220020e-02
1.358290638345429485e-02
1.211678821479111011e-02
1.207024370962240210e-02
1.206197653446998072e-02
1.205615096154076006e-02
1.201372551226508219e-02
1.196500669132244919e-02
9.393324069522774461e-03
9.331265835442805259e-03
9.278269815247727412e-03
9.269604783767683431e-03
9.266031467268742022e-03
9.190929151523887647e-03
9.124542517148467521e-03
9.120867809798377177e-03
9.119099082868110245e-03
9.076782344335638381e-03
9.023419432971063053e-03
8.985499731208526977e-03
8.974794547701052394e-03
8.948010474813335516e-03
8.862594525540352236e-03
1.739994172416570086e-03
1.730704127162826719e-03
1.463017910417222780e-03
1.378292967577961258e-03
1.354662726157918919e-03
1.302866014676757169e-03
1.263683898678570183e-03
1.262024054038435230e-03
1.254046213018825216e-03
1.231387049813160127e-03
1.229784975727714813e-03
1.209865374495135279e-03
1.138925361116724898e-03
1.137214268072441522e-03
1.092256043497930734e-03
1.052003611019850090e-03
1.003436999615004615e-03
9.869028731584617714e-04
9.818448679999481222e-04
9.801915607718886085e-04
9.792195848412142255e-04
9.785290901875485191e-04
